DAY,Temperature,N.Treatment,HOUR,MINUTE,Particles.per.ml,Hours.since.Innoc,day,log.Particles.per.ml
0,13,0,10,59,909,0.983333333,0.04097222220833333,6.813444599510896
0,13,11,14,1,948,4.016666667,0.167361111125,6.855408798609928
0,13,22,14,3,1123,4.05,0.16874999999999998,7.024649030453636
0,13,33,14,5,1137,4.083333333,0.17013888887499998,7.037027614686276
0,13,55,14,8,1274,4.133333333,0.17222222220833336,7.150701457592526
0,13,110,14,10,1152,4.166666667,0.17361111112500002,7.050122520269059
0,13,220,14,12,853,4.2,0.17500000000000002,6.74993119378857
0,13,330,14,15,1079,4.25,0.17708333333333334,6.984716320118266
0,13,440,14,17,1064,4.283333333,0.17847222220833334,6.970730078143525
0,16,0,13,47,875,3.783333333,0.157638888875,6.775366090936392
0,16,11,14,22,813,4.366666667,0.18194444445833333,6.70196036600254
0,16,22,14,24,966,4.4,0.18333333333333335,6.874198495453294
0,16,33,14,26,812,4.433333333,0.18472222220833334,6.70073110954781
0,16,55,14,28,884,4.466666667,0.186111111125,6.785587645007929
0,16,110,14,30,724,4.5,0.1875,6.586171654854675
0,16,220,14,34,755,4.566666667,0.19027777779166666,6.628041376179533
0,16,330,14,36,1281,4.6,0.19166666666666665,7.156176637480615
0,16,440,14,38,1010,4.633333333,0.19305555554166667,6.918695219020472
0,19,0,13,49,1632,3.816666667,0.15902777779166666,7.398174092970465
0,19,11,15,36,825,5.6,0.2333333333333333,6.716594773520978
0,19,22,15,38,653,5.633333333,0.23472222220833336,6.483107351457199
0,19,33,15,40,630,5.666666667,0.23611111112500002,6.447305862541213
0,19,55,15,45,770,5.75,0.23958333333333334,6.647688373563329
0,19,110,15,48,898,5.8,0.24166666666666667,6.80128303447162
0,19,220,15,51,812,5.85,0.24375,6.70073110954781
0,19,330,15,53,891,5.883333333,0.24513888887500002,6.79346613258001
0,19,440,15,55,875,5.916666667,0.24652777779166668,6.775366090936392
0,22,0,13,51,931,3.85,0.16041666666666668,6.837332814685591
0,22,11,15,59,612,5.983333333,0.24930555554166667,6.418364935936212
0,22,22,16,2,1000,6.033333333,0.251388888875,6.90875477931522
0,22,33,16,4,831,6.066666667,0.25277777779166666,6.723832440821209
0,22,55,16,6,576,6.1,0.25416666666666665,6.3578422665081
0,22,110,16,9,582,6.15,0.25625000000000003,6.368187186350492
0,22,220,16,11,1054,6.183333333,0.257638888875,6.961296045910167
0,22,330,16,13,911,6.216666667,0.2590277777916667,6.815639990074331
0,22,440,16,16,693,6.266666667,0.261111111125,6.542471960506805
0,25,0,13,54,1079,3.9,0.1625,6.984716320118266
0,25,11,16,20,906,6.333333333,0.263888888875,6.810142450115136
0,25,22,16,22,827,6.366666667,0.26527777779166667,6.71901315438526
0,25,33,16,26,788,6.433333333,0.26805555554166666,6.670766320845874
0,25,55,16,28,571,6.466666667,0.2694444444583333,6.349138991379798
0,25,110,16,30,929,6.5,0.2708333333333333,6.835184586147301
0,25,220,16,33,812,6.55,0.27291666666666664,6.70073110954781
0,25,330,16,36,591,6.6,0.27499999999999997,6.3835066348840055
0,25,440,16,39,699,6.65,0.27708333333333335,6.551080335043404
0,28,0,13,56,938,3.933333333,0.163888888875,6.844815479208263
0,28,11,16,20,439,6.333333333,0.263888888875,6.0867747269123065
0,28,22,16,22,612,6.366666667,0.26527777779166667,6.418364935936212
0,28,33,16,26,596,6.433333333,0.26805555554166666,6.391917113392602
0,28,55,16,28,668,6.466666667,0.2694444444583333,6.505784060128229
0,28,110,16,30,742,6.5,0.2708333333333333,6.610696044717759
0,28,220,16,33,826,6.55,0.27291666666666664,6.717804695023691
0,28,330,16,36,867,6.6,0.27499999999999997,6.7661917146603505
0,28,440,16,39,578,6.65,0.27708333333333335,6.361302477572996
1,25,0,9,31,509,23.51666667,0.97986111125,6.234410725718371
1,25,11,9,33,420,23.55,0.9812500000000001,6.042632833682381
1,25,22,9,36,841,23.6,0.9833333333333334,6.7357800142423265
1,25,33,9,38,895,23.63333333,0.9847222220833333,6.79794041297493
1,25,55,9,40,394,23.66666667,0.9861111112500001,5.978885764901122
1,25,110,9,44,693,23.73333333,0.98888888875,6.542471960506805
1,25,220,9,47,723,23.78333333,0.9909722220833334,6.584791392385716
1,25,330,9,50,803,23.83333333,0.9930555554166666,6.6895992691789665
1,25,440,9,52,480,23.86666667,0.9944444445833334,6.175867270105761
1,28,0,9,28,398,23.46666667,0.9777777779166666,5.988961416889864
1,28,11,10,0,513,24,1,6.2422232654551655
1,28,22,10,3,782,24.05,1.0020833333333334,6.663132695990803
1,28,33,10,5,546,24.08333333,1.0034722220833332,6.304448802421981
1,28,55,10,10,730,24.16666667,1.0069444445833333,6.594413459749778
1,28,110,10,12,387,24.2,1.0083333333333333,5.961005339623274
1,28,220,10,15,613,24.25,1.0104166666666667,6.419994928147142
1,28,330,10,18,410,24.3,1.0125,6.018593214496234
1,28,440,10,20,371,24.33333333,1.01388888875,5.918893854273146
1,13,0,15,54,306,29.9,1.2458333333333333,5.726847747587197
1,13,11,16,13,430,30.21666667,1.2590277779166665,6.066108090103747
1,13,22,16,15,435,30.25,1.2604166666666667,6.077642243349034
1,13,33,16,17,489,30.28333333,1.2618055554166667,6.194405391104672
1,13,55,16,20,346,30.33333333,1.26388888875,5.849324779946859
1,13,110,16,22,408,30.36666667,1.2652777779166666,6.013715156042802
1,13,220,16,24,601,30.4,1.2666666666666666,6.400257445308821
1,13,330,16,26,379,30.43333333,1.2680555554166666,5.940171252720432
1,13,440,16,29,288,30.48333333,1.27013888875,5.666426688112432
1,16,0,15,57,420,29.95,1.2479166666666666,6.042632833682381
1,16,11,16,37,428,30.61666667,1.2756944445833334,6.061456918928017
1,16,22,16,39,316,30.65,1.2770833333333333,5.75890177387728
1,16,33,16,44,405,30.73333333,1.2805555554166668,6.0063531596017325
1,16,55,16,47,170,30.78333333,1.28263888875,5.14166355650266
1,16,110,16,49,307,30.81666667,1.2840277779166667,5.730099782973574
1,16,220,16,56,103,30.93333333,1.28888888875,4.6443908991413725
1,16,330,16,58,207,30.96666667,1.2902777779166665,5.337538079701318
1,16,440,17,1,355,31.01666667,1.29236111125,5.87493073085203
1,19,0,16,0,516,30,1.25,6.248042874508429
1,19,11,17,8,298,31.13333333,1.2972222220833334,5.700443573390687
1,19,22,17,10,293,31.16666667,1.29861111125,5.683579767338681
1,19,33,17,12,414,31.2,1.3,6.028278520230698
1,19,55,17,14,300,31.23333333,1.30138888875,5.707110264748875
1,19,110,17,17,321,31.28333333,1.3034722220833335,5.7745515455444085
1,19,220,17,19,214,31.31666667,1.30486111125,5.3706380281276624
1,19,330,17,21,538,31.35,1.3062500000000001,6.289715570908998
1,19,440,17,23,774,31.38333333,1.30763888875,6.652863029353347
1,22,0,16,2,581,30.03333333,1.25138888875,6.366470447731438
1,22,11,17,28,691,31.46666667,1.31111111125,6.539585955617669
1,22,22,17,30,561,31.5,1.3125,6.331501849893691
1,22,33,17,33,548,31.55,1.3145833333333334,6.3080984415095305
1,22,55,17,35,419,31.58333333,1.3159722220833332,6.040254711277414
1,22,110,17,37,449,31.61666667,1.31736111125,6.1092475827643655
1,22,220,17,40,585,31.66666667,1.3194444445833333,6.373319789577012
1,22,330,17,42,361,31.7,1.3208333333333333,5.8916442118257715
1,22,440,17,45,206,31.75,1.3229166666666667,5.332718793265369
1,25,0,16,5,366,30.08333333,1.2534722220833332,5.905361848054571
1,25,11,17,50,384,31.83333333,1.32638888875,5.953243334287785
1,25,22,17,52,357,31.86666667,1.3277777779166666,5.8805329864007
1,25,33,17,54,345,31.9,1.3291666666666666,5.846438775057725
1,25,55,17,58,326,31.96666667,1.3319444445833333,5.7899601708972535
1,25,110,18,0,434,32,1.3333333333333333,6.075346031088684
1,25,220,18,3,511,32.05,1.3354166666666665,6.238324625039508
1,25,330,18,6,712,32.1,1.3375000000000001,6.569481420414296
1,25,440,18,8,517,32.13333333,1.33888888875,6.249975242259483
1,28,0,16,7,490,30.11666667,1.25486111125,6.19644412779452
1,28,11,18,12,376,32.2,1.3416666666666668,5.932245187448011
1,28,22,18,15,355,32.25,1.34375,5.87493073085203
1,28,33,18,17,430,32.28333333,1.34513888875,6.066108090103747
1,28,55,18,19,329,32.31666667,1.3465277779166664,5.799092654460526
1,28,110,18,21,377,32.35,1.3479166666666667,5.934894195619588
1,28,220,18,24,653,32.4,1.3499999999999999,6.483107351457199
1,28,330,18,26,337,32.43333333,1.35138888875,5.823045895483019
1,28,440,18,30,263,32.5,1.3541666666666667,5.575949103146316
2,25,0,9,37,2532,47.61666667,1.9840277779166666,7.837159650001675
2,25,11,9,39,2061,47.65,1.9854166666666666,7.631431664576906
2,25,22,9,48,1564,47.8,1.9916666666666665,7.3556411029742534
2,25,33,9,51,1259,47.85,1.9937500000000001,7.138866999945524
2,25,55,9,53,1120,47.88333333,1.99513888875,7.02197642307216
2,25,110,9,55,1166,47.91666667,1.9965277779166666,7.062191632286556
2,25,220,9,57,1566,47.95,1.9979166666666668,7.356918242356021
2,25,330,10,0,1646,48,2,7.4067107301776405
2,25,440,10,2,1834,48.03333333,2.0013888887499998,7.51479976048867
2,28,0,9,34,2175,47.56666667,1.9819444445833332,7.685243607975833
2,28,11,10,8,1630,48.13333333,2.0055555554166666,7.396948602621014
2,28,22,10,12,1017,48.2,2.0083333333333333,6.925595197110468
2,28,33,10,14,1309,48.23333333,2.0097222220833335,7.177782416195197
2,28,55,10,17,1087,48.28333333,2.0118055554166667,6.992096427415888
2,28,110,10,19,1098,48.31666667,2.013194444583333,7.002155954403621
2,28,220,10,21,1684,48.35,2.0145833333333334,7.429520842786462
2,28,330,10,23,2273,48.38333333,2.015972222083333,7.729295674310482
2,28,440,10,25,1503,48.41666667,2.01736111125,7.315883504509785
2,13,0,14,41,518,52.68333333,2.1951388887500003,6.251903883165888
2,13,11,15,12,408,53.2,2.216666666666667,6.013715156042802
2,13,22,15,15,443,53.25,2.21875,6.095824562432225
2,13,33,15,20,943,53.33333333,2.2222222220833334,6.8501261661455
2,13,55,15,23,971,53.38333333,2.2243055554166666,6.879355804460439
2,13,110,15,25,873,53.41666667,2.225694444583333,6.773080375655535
2,13,220,15,28,790,53.46666667,2.2277777779166668,6.673297967767654
2,13,330,15,30,946,53.5,2.2291666666666665,6.853299093186078
2,13,440,15,32,567,53.53333333,2.2305555554166667,6.342121418721152
2,16,0,14,45,1126,52.75,2.1979166666666665,7.027314514039777
2,16,11,15,44,1388,53.73333333,2.23888888875,7.236339342754344
2,16,22,15,48,1054,53.8,2.2416666666666667,6.961296045910167
2,16,33,15,50,1185,53.83333333,2.243055555416667,7.078341579557671
2,16,55,15,52,1059,53.86666667,2.2444444445833334,6.966024187106113
2,16,110,15,55,740,53.91666667,2.2465277779166666,6.608000625296087
2,16,220,15,57,833,53.95,2.247916666666667,6.726233402358747
2,16,330,15,59,836,53.98333333,2.2493055554166665,6.729824070489475
2,16,440,15,2,826,53.03333333,2.2097222220833332,6.717804695023691
2,19,0,21,37,1836,59.61666667,2.484027777916667,7.515889085215125
2,19,11,21,53,3365,59.88333333,2.49513888875,8.121480374750751
2,19,22,21,55,2502,59.91666667,2.4965277779166666,7.8252452914317745
2,19,33,21,57,2405,59.95,2.497916666666667,7.785720896534624
2,19,55,22,0,1899,60,2.5,7.549609165154532
2,19,110,22,2,2870,60.03333333,2.5013888887499998,7.962415680121064
2,19,220,22,4,2077,60.06666667,2.5027777779166667,7.639161171659173
2,19,330,22,6,2758,60.1,2.504166666666667,7.922623574217286
2,19,440,22,8,2731,60.13333333,2.5055555554166666,7.912789220690681
2,22,0,21,42,2433,59.7,2.4875000000000003,7.797291273547472
2,22,11,22,14,1979,60.23333333,2.5097222220833335,7.590852123688581
2,22,22,22,16,1450,60.26666667,2.51111111125,7.280008252884188
2,22,33,22,18,1437,60.3,2.5124999999999997,7.271008538280992
2,22,55,22,20,2050,60.33333333,2.51388888875,7.62608275807238
2,22,110,22,22,1504,60.36666667,2.515277777916667,7.316548177182976
2,22,220,22,24,2171,60.4,2.5166666666666666,7.683403681053826
2,22,330,22,27,1305,60.45,2.5187500000000003,7.174724309836376
2,22,440,22,29,1461,60.48333333,2.52013888875,7.2875606403097235
2,25,0,21,45,2841,59.75,2.4895833333333335,7.952263308657046
2,25,11,20,6,1635,58.1,2.4208333333333334,7.400009517162692
2,25,22,20,9,1327,58.15,2.4229166666666666,7.191429330036379
2,25,33,20,12,1463,58.2,2.4250000000000003,7.288927694521257
2,25,55,20,14,1655,58.23333333,2.42638888875,7.412160334945205
2,25,110,20,16,1382,58.26666667,2.4277777779166665,7.232010331664759
2,25,220,20,19,1952,58.31666667,2.4298611112499997,7.577121930876679
2,25,330,20,21,1596,58.35,2.43125,7.3758821482150125
2,25,440,20,23,1584,58.38333333,2.43263888875,7.368339686311381
2,28,0,21,47,1751,59.78333333,2.4909722220833332,7.468513271496337
2,28,11,20,29,659,58.48333333,2.4368055554166665,6.492239835020471
2,28,22,20,34,940,58.56666667,2.4402777779166667,6.846943139585379
2,28,33,20,36,864,58.6,2.441666666666667,6.762729506931879
2,28,55,20,38,1147,58.63333333,2.4430555554166666,7.045776576879511
2,28,110,20,41,999,58.68333333,2.4451388887500003,6.907755278982137
2,28,220,20,43,860,58.71666667,2.4465277779166668,6.7580945044277305
2,28,330,20,46,1141,58.76666667,2.44861111125,7.040536390215956
2,28,440,20,48,948,58.8,2.4499999999999997,6.855408798609928
3,25,0,11,59,2401,73.98333333,3.0826388887499996,7.784057002639929
3,25,11,12,1,8724,74.01666667,3.084027777916667,9.073947747070628
3,25,22,12,3,5261,74.05,3.0854166666666667,8.568266461600238
3,25,33,12,5,4377,74.08333333,3.086805555416667,8.384347278082808
3,25,55,12,8,4925,74.13333333,3.08888888875,8.502282578680484
3,25,110,12,10,4438,74.16666667,3.0902777779166666,8.398184404834035
3,25,220,12,12,6581,74.2,3.091666666666667,8.7920939295032845
3,25,330,12,14,7153,74.23333333,3.0930555554166665,8.875426919818963
3,25,440,12,16,9769,74.26666667,3.0944444445833335,9.187071745036828
3,28,0,11,56,1908,73.93333333,3.0805555554166664,7.554334823725748
3,28,11,13,39,1998,75.65,3.1520833333333336,7.6004023345004
3,28,22,13,42,1340,75.7,3.154166666666667,7.201170883281678
3,28,33,13,45,2199,75.75,3.15625,7.696212639346407
3,28,55,13,47,1382,75.78333333,3.15763888875,7.232010331664759
3,28,110,13,49,2357,75.81666667,3.1590277779166667,7.765569081097317
3,28,220,13,55,2305,75.91666667,3.163194444583333,7.743269700829004
3,28,330,13,58,3268,75.96666667,3.1652777779166663,8.092239406724211
3,28,440,14,0,2042,76,3.1666666666666665,7.622174594817622
3,13,0,14,49,2141,76.81666667,3.2006944445833336,7.669495251007694
3,13,11,15,19,1110,77.31666667,3.2215277779166667,7.01301578963963
3,13,22,15,21,1089,77.35,3.2229166666666664,6.993932975223189
3,13,33,15,23,1025,77.38333333,3.2243055554166666,6.933423025730715
3,13,55,15,25,1526,77.41666667,3.225694444583333,7.3310603052186325
3,13,110,15,28,1193,77.46666667,3.2277777779166663,7.085064293952548
3,13,220,15,30,1046,77.5,3.2291666666666665,6.953684210870537
3,13,330,15,37,2119,77.61666667,3.234027777916667,7.659171367666058
3,13,440,15,40,2383,77.66666667,3.23611111125,7.776535028185241
3,16,0,14,53,1770,76.88333333,3.203472222083333,7.479299637782834
3,16,11,15,53,1860,77.88333333,3.24513888875,7.528869256642251
3,16,22,15,56,2136,77.93333333,3.2472222220833333,7.667158255319148
3,16,33,15,58,1525,77.96666667,3.24861111125,7.330405211844402
3,16,55,16,1,1552,78.01666667,3.2506944445833335,7.347943823148687
3,16,110,16,3,1967,78.05,3.252083333333333,7.584773077612199
